"","x"
"2499",1
"2500",1
"2501",1
"2502",1
"2503",1
"2504",1
"2505",1
"2506",1
"2507",1
"2508",1
"2509",1
"2510",1
"2511",1
"2512",1
"2513",1
"2514",1
"2515",1
"2516",1
"2517",1
"2518",1
"2519",1
"2520",1
"2521",1
"2522",1
"2523",1
"2524",1
"2525",1
"2526",1
"2527",1
"2528",1
"2529",1
"2530",1
"2531",1
"2532",1
"2533",1
"2534",1
"2535",1
"2536",1
"2537",1
"2538",1
"2539",1
"2540",1
"2541",1
"2542",1
"2543",1
"2544",1
"2545",1
"2546",1
"2547",1
"2548",1
"2549",1
"2550",2
"2551",2
"2552",2
"2553",2
"2554",2
"2555",2
"2556",2
"2557",2
"2558",2
"2559",2
"2560",2
"2561",2
"2562",2
"2563",2
"2564",2
"2565",2
"2566",2
"2567",2
"2568",2
"2569",2
"2570",2
"2571",2
"2572",2
"2573",2
"2574",2
"2575",2
"2576",2
"2577",2
"2578",2
"2579",2
"2580",2
"2581",2
"2582",2
"2583",2
"2584",2
"2585",2
"2586",2
"2587",2
"2588",2
"2589",2
"2590",2
"2591",2
"2592",2
"2593",2
"2594",2
"2595",2
"2596",2
"2597",2
"2598",2
"2599",2
"2600",2
"2601",2
"2602",2
"2603",2
"2604",2
"2605",2
"2606",2
"2607",2
"2608",2
"2609",2
"2610",2
"2611",2
"2612",2
"2613",2
"2614",2
"2615",2
"2616",2
"2617",2
"2618",2
"2619",2
"2620",2
"2621",2
"2622",2
"2623",2
"2624",2
"2625",2
"2626",2
"2627",3
"2628",3
"2629",3
"2630",3
"2631",3
"2632",3
"2633",3
"2634",3
"2635",3
"2636",3
"2637",3
"2638",3
"2639",3
"2640",3
"2641",3
"2642",3
"2643",3
"2644",3
"2645",3
"2646",3
"2647",3
"2648",3
"2649",3
"2650",3
"2651",3
"2652",3
"2653",3
"2654",3
"2655",3
"2656",3
"2657",3
"2658",3
"2659",3
"2660",3
"2661",3
"2662",3
"2663",3
"2664",3
"2665",3
"2666",3
"2667",3
"2668",3
"2669",3
"2670",3
"2671",3
"2672",3
"2673",3
"2674",3
"2675",3
"2676",3
"2677",3
"2678",3
"2679",3
"2680",3
"2681",3
"2682",3
"2683",3
"2684",3
"2685",3
"2686",3
"2687",3
"2688",3
"2689",3
"2690",4
"2691",4
"2692",4
"2693",4
"2694",4
"2695",4
"2696",4
"2697",4
"2698",4
"2699",4
"2700",4
"2701",4
"2702",4
"2703",4
"2704",4
"2705",4
"2706",4
"2707",4
"2708",4
"2709",4
"2710",4
"2711",4
"2712",4
"2713",4
"2714",4
"2715",4
"2716",4
"2717",4
"2718",4
"2719",4
"2720",4
"2721",4
"2722",4
"2723",4
"2724",4
"2725",4
"2726",4
"2727",4
"2728",4
"2729",4
"2730",4
"2731",4
"2732",4
"2733",4
"2734",4
"2735",4
"2736",4
"2737",5
"2738",5
"2739",5
"2740",5
"2741",5
"2742",5
"2743",5
"2744",5
"2745",5
"2746",5
"2747",5
"2748",5
"2749",5
"2750",5
"2751",5
"2752",5
"2753",5
"2754",5
"2755",5
"2756",5
"2757",5
"2758",5
"2759",5
"2760",5
"2761",5
"2762",5
"2763",5
"2764",5
"2765",5
"2766",5
"2767",6
"2768",6
"2769",6
"2770",6
"2771",6
"2772",6
"2773",6
"2774",6
"2775",6
"2776",6
"2777",6
"2778",6
"2779",6
"2780",6
"2781",6
"2782",6
"2783",6
"2784",6
"2785",6
"2786",6
"2787",6
"2788",6
"2789",6
"2790",6
"2791",7
"2792",7
"2793",7
"2794",7
"2795",7
"2796",7
"2797",7
"2798",7
"2799",7
"2800",7
"2801",7
"2802",7
"2803",7
"2804",7
"2805",7
"2806",7
"2807",7
"2808",7
"2809",7
"2810",7
"2811",7
"2812",8
"2813",8
"2814",8
"2815",8
"2816",8
"2817",8
"2818",8
"2819",8
"2820",8
"2821",8
"2822",8
"2823",8
"2824",8
"2825",8
"2826",8
"2827",8
"2828",8
"2829",8
"2830",8
"2831",8
"2832",8
"2833",8
"2834",8
"2835",8
"2836",9
"2837",9
"2838",9
"2839",9
"2840",9
"2841",9
"2842",9
"2843",9
"2844",9
"2845",9
"2846",9
"2847",9
"2848",9
"2849",9
"2850",9
"2851",9
"2852",9
"2853",9
"2854",9
"2855",10
"2856",10
"2857",10
"2858",10
"2859",10
"2860",10
"2861",10
"2862",10
"2863",10
"2864",10
"2865",10
"2866",10
"2867",10
"2868",10
"2869",10
"2870",10
"2871",10
"2872",10
"2873",10
"2874",11
"2875",11
"2876",11
"2877",11
"2878",11
"2879",11
"2880",11
"2881",11
"2882",11
"2883",11
"2884",11
"2885",12
"2886",12
"2887",12
"2888",12
"2889",12
"2890",12
"2891",12
"2892",12
"2893",12
"2894",12
"2895",12
"2896",13
"2897",13
"2898",13
"2899",13
"2900",13
"2901",13
"2902",14
"2903",14
"2904",14
"2905",14
"2906",14
"2907",14
"2908",14
"2909",15
"2910",15
"2911",15
"2912",15
"2913",15
"2914",15
"2915",15
"2916",15
"2917",15
"2918",15
"2919",15
"2920",16
"2921",16
"2922",16
"2923",16
"2924",16
"2925",16
"2926",16
"2927",16
"2928",17
"2929",17
"2930",17
"2931",17
"2932",17
"2933",17
"2934",17
"2935",17
"2936",18
"2937",18
"2938",18
"2939",18
"2940",19
"2941",19
"2942",19
"2943",19
"2944",20
"2945",20
"2946",20
"2947",20
"2948",20
"2949",21
"2950",21
"2951",21
"2952",21
"2953",22
"2954",22
"2955",22
"2956",22
"2957",22
"2958",22
"2959",23
"2960",23
"2961",24
"2962",24
"2963",24
"2964",24
"2965",24
"2966",24
"2967",25
"2968",25
"2969",25
"2970",26
"2971",26
"2972",26
"2973",27
"2974",27
"2975",27
"2976",28
"2977",28
"2978",28
"2979",28
"2980",28
"2981",28
"2982",29
"2983",29
"2984",29
"2985",29
"2986",29
"2987",29
"2988",31
"2989",31
"2990",30
"2991",30
"2992",30
"2993",31
"2994",32
"2995",32
"2996",33
"2997",33
"2998",33
"2999",33
"3000",33
"3001",34
"3002",34
"3003",34
"3004",34
"3005",36
"3006",35
"3007",36
"3008",35
"3009",35
"3010",36
"3011",37
"3012",38
"3013",38
"3014",39
"3015",38
"3016",40
"3017",40
"3018",42
"3019",44
"3020",46
"3021",47
"3022",47
"3023",48
"3024",48
"3025",48
"3026",51
"3027",51
"3028",53
"3029",53
"3030",55
"3031",55
"3032",56
"3033",56
"3034",56
"3035",57
"3036",57
"3037",56
"3038",60
"3039",61
"3040",61
"3041",64
"3042",64
"3043",64
"3044",64
"3045",68
"3046",67
"3047",68
"3048",69
"3049",69
"3050",71
"3051",73
"3052",72
"3053",73
"3054",73
"3055",76
"3056",80
"3057",78
"3058",82
"3059",83
"3060",85
"3061",85
"3062",85
"3063",87
"3064",90
"3065",94
"3066",102
"3067",104
"3068",106
"3069",105
"3070",108
"3071",115
"3072",117
"3073",114
"3074",120
"3075",134
"3076",138
"3077",138
"3078",153
"3079",154
"3080",163
"3081",163
"3082",177
"3083",175
"3084",190
"3085",199
"3086",197
"3087",199
"3088",191
"3089",201
"3090",208
"3091",212
"3092",213
"3093",239
"3094",236
"3095",242
"3096",239
"3097",240
"3098",258
"3099",272
"3100",284
"3101",345
"3102",350
"3103",389
"3104",422
"3105",423
"3106",449
"3107",582
"3108",787
"3109",1
"3110",1
"3111",1
"3112",1
"3113",1
"3114",1
"3115",1
"3116",1
"3117",1
"3118",1
"3119",1
"3120",1
"3121",1
"3122",1
"3123",1
"3124",1
"3125",1
"3126",1
"3127",1
"3128",1
"3129",1
"3130",1
"3131",1
"3132",1
"3133",1
"3134",1
"3135",1
"3136",1
"3137",1
"3138",1
"3139",1
"3140",1
"3141",1
"3142",1
"3143",1
"3144",1
"3145",1
"3146",1
"3147",1
"3148",1
"3149",1
"3150",1
"3151",1
"3152",1
"3153",1
"3154",1
"3155",1
"3156",1
"3157",1
"3158",1
"3159",1
"3160",1
"3161",1
"3162",1
"3163",1
"3164",1
"3165",1
"3166",1
"3167",1
"3168",1
"3169",1
"3170",1
"3171",1
"3172",1
"3173",1
"3174",1
"3175",1
"3176",1
"3177",1
"3178",1
"3179",1
"3180",1
"3181",1
"3182",1
"3183",1
"3184",1
"3185",1
"3186",1
"3187",1
"3188",1
"3189",1
"3190",1
"3191",1
"3192",1
"3193",1
"3194",1
"3195",1
"3196",2
"3197",2
"3198",2
"3199",2
"3200",2
"3201",2
"3202",2
"3203",2
"3204",2
"3205",2
"3206",2
"3207",2
"3208",2
"3209",2
"3210",2
"3211",2
"3212",2
"3213",2
"3214",2
"3215",2
"3216",2
"3217",2
"3218",2
"3219",2
"3220",2
"3221",2
"3222",2
"3223",2
"3224",2
"3225",2
"3226",2
"3227",2
"3228",2
"3229",2
"3230",2
"3231",2
"3232",2
"3233",2
"3234",2
"3235",2
"3236",2
"3237",2
"3238",2
"3239",2
"3240",3
"3241",3
"3242",3
"3243",3
"3244",3
"3245",3
"3246",3
"3247",3
"3248",3
"3249",3
"3250",3
"3251",3
"3252",3
"3253",3
"3254",3
"3255",3
"3256",3
"3257",3
"3258",3
"3259",3
"3260",3
"3261",3
"3262",3
"3263",3
"3264",3
"3265",4
"3266",4
"3267",4
"3268",4
"3269",4
"3270",4
"3271",4
"3272",4
"3273",4
"3274",4
"3275",4
"3276",4
"3277",4
"3278",4
"3279",4
"3280",4
"3281",4
"3282",4
"3283",4
"3284",4
"3285",4
"3286",4
"3287",4
"3288",4
"3289",4
"3290",4
"3291",4
"3292",4
"3293",4
"3294",4
"3295",4
"3296",5
"3297",5
"3298",5
"3299",5
"3300",5
"3301",5
"3302",5
"3303",5
"3304",5
"3305",5
"3306",5
"3307",5
"3308",5
"3309",5
"3310",5
"3311",5
"3312",5
"3313",5
"3314",5
"3315",5
"3316",6
"3317",6
"3318",6
"3319",6
"3320",6
"3321",6
"3322",6
"3323",6
"3324",6
"3325",6
"3326",6
"3327",6
"3328",6
"3329",6
"3330",6
"3331",6
"3332",6
"3333",7
"3334",7
"3335",7
"3336",7
"3337",7
"3338",7
"3339",7
"3340",7
"3341",7
"3342",8
"3343",8
"3344",8
"3345",8
"3346",8
"3347",8
"3348",8
"3349",8
"3350",8
"3351",8
"3352",8
"3353",8
"3354",8
"3355",9
"3356",9
"3357",9
"3358",9
"3359",9
"3360",10
"3361",10
"3362",10
"3363",10
"3364",10
"3365",10
"3366",12
"3367",12
"3368",12
"3369",12
"3370",12
"3371",12
"3372",13
"3373",13
"3374",14
"3375",14
"3376",14
"3377",14
"3378",15
"3379",15
"3380",15
"3381",15
"3382",15
"3383",15
"3384",16
"3385",16
"3386",16
"3387",16
"3388",17
"3389",17
"3390",17
"3391",18
"3392",18
"3393",19
"3394",19
"3395",19
"3396",19
"3397",19
"3398",20
"3399",20
"3400",20
"3401",20
"3402",20
"3403",22
"3404",23
"3405",23
"3406",24
"3407",24
"3408",24
"3409",25
"3410",26
"3411",26
"3412",26
"3413",27
"3414",28
"3415",28
"3416",28
"3417",29
"3418",29
"3419",29
"3420",30
"3421",31
"3422",30
"3423",31
"3424",30
"3425",32
"3426",33
"3427",33
"3428",34
"3429",34
"3430",35
"3431",35
"3432",36
"3433",35
"3434",37
"3435",37
"3436",37
"3437",40
"3438",40
"3439",42
"3440",41
"3441",44
"3442",43
"3443",46
"3444",47
"3445",49
"3446",48
"3447",49
"3448",48
"3449",50
"3450",52
"3451",55
"3452",55
"3453",58
"3454",59
"3455",63
"3456",61
"3457",61
"3458",66
"3459",67
"3460",71
"3461",72
"3462",75
"3463",77
"3464",77
"3465",78
"3466",83
"3467",82
"3468",87
"3469",91
"3470",91
"3471",96
"3472",97
"3473",100
"3474",101
"3475",102
"3476",108
"3477",114
"3478",131
"3479",134
"3480",137
"3481",148
"3482",146
"3483",157
"3484",152
"3485",165
"3486",166
"3487",168
"3488",172
"3489",194
"3490",216
"3491",226
"3492",238
"3493",355
"3494",469
"3495",677
"3496",718
"3497",779
"3498",799
"3499",1
"3500",1
"3501",1
"3502",1
"3503",1
"3504",1
"3505",1
"3506",1
"3507",1
"3508",1
"3509",1
"3510",1
"3511",1
"3512",1
"3513",1
"3514",1
"3515",1
"3516",1
"3517",1
"3518",1
"3519",1
"3520",1
"3521",1
"3522",1
"3523",1
"3524",1
"3525",1
"3526",1
"3527",1
"3528",1
"3529",1
"3530",1
"3531",1
"3532",1
"3533",1
"3534",1
"3535",1
"3536",1
"3537",1
"3538",1
"3539",1
"3540",1
"3541",1
"3542",1
"3543",1
"3544",1
"3545",1
"3546",1
"3547",1
"3548",1
"3549",1
"3550",1
"3551",1
"3552",1
"3553",1
"3554",1
"3555",1
"3556",1
"3557",1
"3558",1
"3559",1
"3560",1
"3561",1
"3562",1
"3563",1
"3564",1
"3565",1
"3566",1
"3567",1
"3568",1
"3569",1
"3570",1
"3571",1
"3572",1
"3573",1
"3574",1
"3575",1
"3576",1
"3577",1
"3578",1
"3579",1
"3580",1
"3581",1
"3582",1
"3583",1
"3584",1
"3585",1
"3586",1
"3587",1
"3588",1
"3589",1
"3590",1
"3591",1
"3592",1
"3593",1
"3594",1
"3595",1
"3596",1
"3597",1
"3598",1
"3599",1
"3600",1
"3601",1
"3602",1
"3603",1
"3604",1
"3605",1
"3606",1
"3607",1
"3608",1
"3609",1
"3610",1
"3611",1
"3612",1
"3613",1
"3614",1
"3615",1
"3616",1
"3617",1
"3618",1
"3619",1
"3620",1
"3621",1
"3622",1
"3623",1
"3624",1
"3625",1
"3626",1
"3627",1
"3628",1
"3629",1
"3630",1
"3631",1
"3632",1
"3633",1
"3634",1
"3635",1
"3636",1
"3637",1
"3638",1
"3639",1
"3640",1
"3641",1
"3642",1
"3643",1
"3644",1
"3645",1
"3646",1
"3647",1
"3648",1
"3649",1
"3650",1
"3651",1
"3652",1
"3653",1
"3654",1
"3655",1
"3656",1
"3657",1
"3658",1
"3659",1
"3660",1
"3661",1
"3662",1
"3663",2
"3664",2
"3665",2
"3666",2
"3667",2
"3668",2
"3669",2
"3670",2
"3671",2
"3672",2
"3673",2
"3674",2
"3675",2
"3676",2
"3677",2
"3678",2
"3679",2
"3680",2
"3681",2
"3682",2
"3683",2
"3684",2
"3685",2
"3686",2
"3687",2
"3688",2
"3689",2
"3690",2
"3691",2
"3692",2
"3693",2
"3694",2
"3695",2
"3696",2
"3697",2
"3698",2
"3699",2
"3700",2
"3701",2
"3702",2
"3703",2
"3704",2
"3705",2
"3706",2
"3707",2
"3708",2
"3709",2
"3710",2
"3711",2
"3712",2
"3713",2
"3714",2
"3715",2
"3716",2
"3717",2
"3718",2
"3719",2
"3720",2
"3721",2
"3722",2
"3723",2
"3724",2
"3725",2
"3726",2
"3727",2
"3728",2
"3729",2
"3730",2
"3731",2
"3732",2
"3733",2
"3734",2
"3735",2
"3736",2
"3737",2
"3738",2
"3739",2
"3740",2
"3741",2
"3742",2
"3743",2
"3744",2
"3745",2
"3746",2
"3747",2
"3748",2
"3749",2
"3750",2
"3751",2
"3752",2
"3753",2
"3754",2
"3755",2
"3756",2
"3757",2
"3758",2
"3759",2
"3760",2
"3761",2
"3762",2
"3763",2
"3764",2
"3765",2
"3766",3
"3767",3
"3768",3
"3769",3
"3770",3
"3771",3
"3772",3
"3773",3
"3774",3
"3775",3
"3776",3
"3777",3
"3778",3
"3779",3
"3780",3
"3781",3
"3782",3
"3783",3
"3784",3
"3785",3
"3786",3
"3787",3
"3788",3
"3789",3
"3790",3
"3791",3
"3792",3
"3793",3
"3794",3
"3795",3
"3796",3
"3797",3
"3798",3
"3799",3
"3800",3
"3801",3
"3802",3
"3803",3
"3804",3
"3805",3
"3806",3
"3807",3
"3808",3
"3809",3
"3810",3
"3811",3
"3812",4
"3813",4
"3814",4
"3815",4
"3816",4
"3817",4
"3818",4
"3819",4
"3820",4
"3821",4
"3822",4
"3823",4
"3824",4
"3825",4
"3826",4
"3827",4
"3828",4
"3829",4
"3830",4
"3831",4
"3832",4
"3833",4
"3834",4
"3835",4
"3836",4
"3837",4
"3838",4
"3839",4
"3840",4
"3841",4
"3842",4
"3843",4
"3844",4
"3845",4
"3846",4
"3847",4
"3848",4
"3849",4
"3850",4
"3851",4
"3852",4
"3853",4
"3854",4
"3855",5
"3856",5
"3857",5
"3858",5
"3859",5
"3860",5
"3861",5
"3862",5
"3863",5
"3864",5
"3865",5
"3866",5
"3867",5
"3868",5
"3869",5
"3870",5
"3871",5
"3872",5
"3873",5
"3874",6
"3875",6
"3876",6
"3877",6
"3878",6
"3879",6
"3880",6
"3881",6
"3882",6
"3883",6
"3884",6
"3885",6
"3886",6
"3887",6
"3888",6
"3889",6
"3890",6
"3891",6
"3892",6
"3893",6
"3894",6
"3895",6
"3896",6
"3897",6
"3898",6
"3899",6
"3900",6
"3901",6
"3902",6
"3903",7
"3904",7
"3905",7
"3906",7
"3907",7
"3908",7
"3909",7
"3910",7
"3911",7
"3912",7
"3913",7
"3914",7
"3915",7
"3916",7
"3917",7
"3918",7
"3919",7
"3920",7
"3921",7
"3922",7
"3923",7
"3924",7
"3925",8
"3926",8
"3927",8
"3928",8
"3929",8
"3930",8
"3931",8
"3932",8
"3933",8
"3934",8
"3935",8
"3936",8
"3937",8
"3938",8
"3939",8
"3940",8
"3941",8
"3942",8
"3943",8
"3944",8
"3945",8
"3946",8
"3947",8
"3948",8
"3949",9
"3950",9
"3951",9
"3952",9
"3953",9
"3954",9
"3955",9
"3956",9
"3957",9
"3958",9
"3959",9
"3960",9
"3961",9
"3962",9
"3963",9
"3964",9
"3965",9
"3966",9
"3967",9
"3968",9
"3969",9
"3970",9
"3971",9
"3972",9
"3973",9
"3974",9
"3975",10
"3976",10
"3977",10
"3978",10
"3979",10
"3980",10
"3981",10
"3982",10
"3983",10
"3984",10
"3985",10
"3986",10
"3987",10
"3988",10
"3989",10
"3990",11
"3991",11
"3992",11
"3993",11
"3994",11
"3995",11
"3996",11
"3997",11
"3998",11
"3999",11
"4000",11
"4001",11
"4002",11
"4003",11
"4004",11
"4005",12
"4006",12
"4007",12
"4008",12
"4009",12
"4010",12
"4011",12
"4012",12
"4013",12
"4014",12
"4015",13
"4016",13
"4017",13
"4018",13
"4019",13
"4020",13
"4021",13
"4022",14
"4023",14
"4024",14
"4025",14
"4026",14
"4027",14
"4028",14
"4029",14
"4030",14
"4031",14
"4032",14
"4033",14
"4034",14
"4035",14
"4036",14
"4037",14
"4038",14
"4039",14
"4040",15
"4041",15
"4042",15
"4043",15
"4044",15
"4045",15
"4046",15
"4047",15
"4048",15
"4049",15
"4050",15
"4051",15
"4052",16
"4053",16
"4054",16
"4055",16
"4056",16
"4057",16
"4058",16
"4059",16
"4060",16
"4061",16
"4062",17
"4063",17
"4064",17
"4065",17
"4066",17
"4067",17
"4068",17
"4069",17
"4070",17
"4071",17
"4072",17
"4073",18
"4074",18
"4075",18
"4076",18
"4077",18
"4078",18
"4079",18
"4080",18
"4081",19
"4082",19
"4083",19
"4084",19
"4085",20
"4086",20
"4087",20
"4088",20
"4089",21
"4090",21
"4091",22
"4092",22
"4093",22
"4094",22
"4095",22
"4096",22
"4097",22
"4098",22
"4099",22
"4100",22
"4101",23
"4102",23
"4103",23
"4104",23
"4105",23
"4106",23
"4107",24
"4108",24
"4109",24
"4110",24
"4111",24
"4112",24
"4113",25
"4114",25
"4115",25
"4116",26
"4117",26
"4118",26
"4119",26
"4120",27
"4121",27
"4122",28
"4123",28
"4124",28
"4125",28
"4126",29
"4127",29
"4128",31
"4129",30
"4130",31
"4131",31
"4132",32
"4133",32
"4134",32
"4135",32
"4136",33
"4137",33
"4138",33
"4139",34
"4140",34
"4141",34
"4142",34
"4143",34
"4144",36
"4145",36
"4146",36
"4147",35
"4148",35
"4149",35
"4150",37
"4151",37
"4152",37
"4153",37
"4154",38
"4155",39
"4156",39
"4157",38
"4158",39
"4159",40
"4160",42
"4161",42
"4162",41
"4163",42
"4164",43
"4165",44
"4166",44
"4167",44
"4168",44
"4169",43
"4170",45
"4171",45
"4172",46
"4173",46
"4174",46
"4175",48
"4176",48
"4177",48
"4178",48
"4179",49
"4180",50
"4181",53
"4182",54
"4183",54
"4184",54
"4185",54
"4186",55
"4187",56
"4188",56
"4189",56
"4190",57
"4191",57
"4192",56
"4193",59
"4194",60
"4195",63
"4196",63
"4197",61
"4198",63
"4199",64
"4200",65
"4201",64
"4202",64
"4203",64
"4204",64
"4205",64
"4206",67
"4207",69
"4208",71
"4209",73
"4210",73
"4211",72
"4212",77
"4213",75
"4214",79
"4215",79
"4216",84
"4217",83
"4218",84
"4219",83
"4220",84
"4221",85
"4222",85
"4223",91
"4224",98
"4225",96
"4226",104
"4227",102
"4228",103
"4229",100
"4230",102
"4231",105
"4232",111
"4233",111
"4234",117
"4235",119
"4236",122
"4237",129
"4238",134
"4239",132
"4240",131
"4241",141
"4242",140
"4243",146
"4244",157
"4245",157
"4246",162
"4247",164
"4248",163
"4249",165
"4250",170
"4251",180
"4252",189
"4253",207
"4254",209
"4255",211
"4256",210
"4257",233
"4258",242
"4259",264
"4260",303
"4261",294
"4262",319
"4263",325
"4264",336
"4265",358
"4266",368
"4267",363
"4268",361
"4269",384
"4270",372
"4271",485
"4272",488
"4273",602
"4274",610
"4275",784
"4276",751
"4277",1
"4278",1
"4279",1
"4280",1
"4281",1
"4282",1
"4283",1
"4284",1
"4285",1
"4286",1
"4287",1
"4288",1
"4289",1
"4290",1
"4291",1
"4292",1
"4293",1
"4294",1
"4295",1
"4296",1
"4297",1
"4298",1
"4299",1
"4300",1
"4301",1
"4302",1
"4303",1
"4304",1
"4305",1
"4306",1
"4307",1
"4308",1
"4309",1
"4310",1
"4311",1
"4312",1
"4313",1
"4314",1
"4315",1
"4316",1
"4317",1
"4318",1
"4319",1
"4320",1
"4321",1
"4322",1
"4323",1
"4324",1
"4325",1
"4326",1
"4327",1
"4328",1
"4329",1
"4330",1
"4331",1
"4332",1
"4333",1
"4334",1
"4335",1
"4336",1
"4337",1
"4338",1
"4339",1
"4340",1
"4341",1
"4342",1
"4343",1
"4344",1
"4345",1
"4346",1
"4347",1
"4348",1
"4349",1
"4350",1
"4351",1
"4352",1
"4353",1
"4354",1
"4355",2
"4356",2
"4357",2
"4358",2
"4359",2
"4360",2
"4361",2
"4362",2
"4363",2
"4364",2
"4365",2
"4366",2
"4367",2
"4368",2
"4369",2
"4370",2
"4371",2
"4372",2
"4373",2
"4374",2
"4375",2
"4376",2
"4377",2
"4378",2
"4379",2
"4380",2
"4381",2
"4382",2
"4383",2
"4384",2
"4385",2
"4386",2
"4387",2
"4388",2
"4389",2
"4390",2
"4391",2
"4392",2
"4393",2
"4394",2
"4395",2
"4396",2
"4397",3
"4398",3
"4399",3
"4400",3
"4401",3
"4402",3
"4403",3
"4404",3
"4405",3
"4406",3
"4407",3
"4408",3
"4409",3
"4410",3
"4411",3
"4412",3
"4413",3
"4414",3
"4415",3
"4416",3
"4417",3
"4418",3
"4419",3
"4420",3
"4421",4
"4422",4
"4423",4
"4424",4
"4425",4
"4426",4
"4427",4
"4428",4
"4429",4
"4430",4
"4431",4
"4432",4
"4433",4
"4434",4
"4435",4
"4436",4
"4437",4
"4438",4
"4439",4
"4440",4
"4441",4
"4442",4
"4443",4
"4444",4
"4445",4
"4446",4
"4447",4
"4448",5
"4449",5
"4450",5
"4451",5
"4452",5
"4453",5
"4454",5
"4455",5
"4456",5
"4457",5
"4458",5
"4459",5
"4460",5
"4461",5
"4462",6
"4463",6
"4464",6
"4465",6
"4466",6
"4467",6
"4468",6
"4469",6
"4470",6
"4471",6
"4472",6
"4473",6
"4474",6
"4475",6
"4476",6
"4477",6
"4478",6
"4479",6
"4480",7
"4481",7
"4482",7
"4483",7
"4484",7
"4485",7
"4486",7
"4487",7
"4488",7
"4489",7
"4490",8
"4491",8
"4492",8
"4493",8
"4494",8
"4495",8
"4496",8
"4497",8
"4498",8
"4499",8
"4500",8
"4501",8
"4502",8
"4503",8
"4504",8
"4505",8
"4506",9
"4507",9
"4508",9
"4509",9
"4510",9
"4511",9
"4512",9
"4513",9
"4514",9
"4515",9
"4516",9
"4517",9
"4518",9
"4519",9
"4520",10
"4521",10
"4522",10
"4523",10
"4524",10
"4525",10
"4526",10
"4527",10
"4528",11
"4529",11
"4530",11
"4531",11
"4532",11
"4533",12
"4534",12
"4535",12
"4536",12
"4537",12
"4538",12
"4539",12
"4540",13
"4541",13
"4542",13
"4543",13
"4544",13
"4545",14
"4546",14
"4547",14
"4548",14
"4549",14
"4550",14
"4551",15
"4552",15
"4553",16
"4554",16
"4555",16
"4556",16
"4557",16
"4558",16
"4559",16
"4560",16
"4561",17
"4562",17
"4563",17
"4564",17
"4565",17
"4566",17
"4567",17
"4568",18
"4569",18
"4570",18
"4571",18
"4572",19
"4573",19
"4574",19
"4575",20
"4576",20
"4577",21
"4578",21
"4579",21
"4580",21
"4581",21
"4582",21
"4583",21
"4584",22
"4585",22
"4586",23
"4587",24
"4588",24
"4589",24
"4590",24
"4591",25
"4592",25
"4593",25
"4594",25
"4595",25
"4596",25
"4597",26
"4598",26
"4599",26
"4600",26
"4601",27
"4602",28
"4603",29
"4604",29
"4605",30
"4606",31
"4607",30
"4608",31
"4609",30
"4610",32
"4611",33
"4612",33
"4613",33
"4614",33
"4615",35
"4616",35
"4617",36
"4618",36
"4619",38
"4620",38
"4621",40
"4622",40
"4623",42
"4624",43
"4625",45
"4626",47
"4627",46
"4628",48
"4629",49
"4630",53
"4631",55
"4632",54
"4633",58
"4634",56
"4635",56
"4636",56
"4637",59
"4638",63
"4639",64
"4640",66
"4641",67
"4642",67
"4643",69
"4644",71
"4645",70
"4646",73
"4647",73
"4648",84
"4649",85
"4650",86
"4651",88
"4652",99
"4653",98
"4654",102
"4655",100
"4656",107
"4657",108
"4658",119
"4659",123
"4660",130
"4661",133
"4662",137
"4663",138
"4664",139
"4665",149
"4666",171
"4667",197
"4668",206
"4669",245
"4670",251
"4671",261
"4672",287
"4673",303
"4674",321
"4675",340
"4676",382
"4677",506
"4678",585
"4679",1
"4680",1
"4681",1
"4682",1
"4683",1
"4684",1
"4685",1
"4686",1
"4687",1
"4688",1
"4689",1
"4690",1
"4691",1
"4692",1
"4693",1
"4694",1
"4695",1
"4696",1
"4697",1
"4698",1
"4699",1
"4700",1
"4701",1
"4702",1
"4703",1
"4704",1
"4705",1
"4706",1
"4707",1
"4708",1
"4709",1
"4710",1
"4711",1
"4712",1
"4713",1
"4714",1
"4715",1
"4716",1
"4717",1
"4718",1
"4719",1
"4720",1
"4721",1
"4722",1
"4723",1
"4724",1
"4725",1
"4726",1
"4727",1
"4728",1
"4729",1
"4730",1
"4731",1
"4732",1
"4733",1
"4734",1
"4735",1
"4736",1
"4737",1
"4738",1
"4739",1
"4740",1
"4741",1
"4742",1
"4743",1
"4744",1
"4745",1
"4746",1
"4747",1
"4748",1
"4749",1
"4750",1
"4751",1
"4752",1
"4753",1
"4754",1
"4755",1
"4756",2
"4757",2
"4758",2
"4759",2
"4760",2
"4761",2
"4762",2
"4763",2
"4764",2
"4765",2
"4766",2
"4767",2
"4768",2
"4769",2
"4770",2
"4771",2
"4772",2
"4773",2
"4774",2
"4775",2
"4776",2
"4777",2
"4778",2
"4779",2
"4780",2
"4781",2
"4782",2
"4783",2
"4784",2
"4785",3
"4786",3
"4787",3
"4788",3
"4789",3
"4790",3
"4791",3
"4792",3
"4793",3
"4794",3
"4795",3
"4796",3
"4797",3
"4798",3
"4799",3
"4800",3
"4801",3
"4802",3
"4803",3
"4804",3
"4805",3
"4806",3
"4807",3
"4808",3
"4809",3
"4810",3
"4811",3
"4812",3
"4813",4
"4814",4
"4815",4
"4816",4
"4817",4
"4818",4
"4819",4
"4820",4
"4821",4
"4822",4
"4823",4
"4824",4
"4825",4
"4826",4
"4827",4
"4828",4
"4829",4
"4830",4
